component,website,brand_name,rating,rating_count,reviews,discount_price,original_price,discount_percent,bank_offers,delivery,specification
mouse,https://www.flipkart.com/logitech-m720-multi-device-1000-dpi-8-buttons-wireless-optical-mouse/p/itm5f63911e412a3?pid=ACCEXJQMCM3W7WRX&lid=LSTACCEXJQMCM3W7WRXCTMUPZ&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_193&otracker=nmenu_sub_Electronics_0_Mouse&iid=8ff78b99-60d6-4d75-b208-b977def0eee6.ACCEXJQMCM3W7WRX.SEARCH&ssid=88zh6hqeeo0000001707121670533,"Logitech M720 / Multi-Device, 1000 Dpi, 8-Buttons Wireless Optical Mouse  (2.4GHz Wireless, Bluetooth, Black)",4.5,144 Ratings , 21 Reviews,"₹5,695","₹6,595",13% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'No cost EMI ₹950/month. Standard EMI also available T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'M720 / Multi-Device, 1000 Dpi, 8-Buttons', 'System Requirements': 'Bluetooth Smart: Windows 10 or later, Windows 8, Mac OS X 10.10 or later, Chrome OS Android 5.0 or later Unifying Receiver: Windows 10 or later, Windows 8, Windows RT, Windows 7, Mac OS X 10.05 or later, Chrome OS Linux Internet connection for software download, USB port.', 'Sales Package': '1 WIRELESS MOUSE', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Bluetooth': 'Yes'}}, {'Warranty': {'Warranty Service Type': 'Customer Care (1800 572 4730) working days Mon to Fri. (9:00am to 6:00pm); Closed on Weekends and National Holidays'}}]"
mouse,https://www.flipkart.com/razer-basilisk-v3-ergonomic-rz01-04000100-r3m1-wired-optical-gaming-mouse/p/itm38813d90507f6?pid=ACCG9BEZYE4PKNGW&lid=LSTACCG9BEZYE4PKNGWA7KXCC&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_194&otracker=nmenu_sub_Electronics_0_Mouse&iid=8ff78b99-60d6-4d75-b208-b977def0eee6.ACCG9BEZYE4PKNGW.SEARCH&ssid=88zh6hqeeo0000001707121670533,"Razer Basilisk V3 - Ergonomic RZ01-04000100-R3M1 Wired Optical Gaming Mouse  (USB 3.0, Black)",4.7,67 Ratings , 11 Reviews,"₹4,719","₹7,499",37% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 27% off (price inclusive of cashback/coupon) T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'No cost EMI ₹787/month. Standard EMI also available T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Basilisk V3 - Ergonomic RZ01-04000100-R3M1', 'System Requirements': 'Windows, Mac OS', 'Sales Package': 'Mouse and Manual', 'Resolution': '26000', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Bluetooth': 'No'}}, {'Dimensions': {'Width': '60 mm', 'Height': '42.5 mm', 'Depth': '130 mm', 'Weight': '101 g'}}, {'Warranty': {'Domestic Warranty': '0 Year'}}]"
mouse,https://www.flipkart.com/zoook-jaguar-rechargeable-3-adj-dpi-autoshut-type-c-converter-wireless-optical-mouse/p/itm0c10b5336a0cb?pid=ACCGDKUJJKKJF9SS&lid=LSTACCGDKUJJKKJF9SS4CCCXF&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_195&otracker=nmenu_sub_Electronics_0_Mouse&iid=8ff78b99-60d6-4d75-b208-b977def0eee6.ACCGDKUJJKKJF9SS.SEARCH&ssid=88zh6hqeeo0000001707121670533,"Zoook Jaguar / Rechargeable / 3 Adj. DPI / AutoShut / with Type C Converter Wireless Optical Mouse  (2.4GHz Wireless, White)",3.8,218 Ratings , 36 Reviews,₹649,"₹2,499",74% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'Jaguar / Rechargeable / 3 Adj. DPI / AutoShut / with Type C Converter', 'System Requirements': 'MAC, Windows, iOS', 'Technology Used': 'WiFi', 'Sales Package': 'Mouse, Warranty Card, User Manual', 'Compatible Devices': 'Desktop, Laptop, Mobile, Tablet, DVR', 'Color': 'White'}}, {'Connectivity And Power Features': {'Wireless Frequency': '2.4 GHz', 'Effective Range': '10 m', 'USB Type': '2.0, Type C', 'Bluetooth': 'No'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'Warranty Service Type': 'Customer needs to contact 18001033544 or write support@zoook.co.in', 'Warranty Summary': '1 Year Manufacturing Warranty', 'Covered in Warranty': 'Only manufacturing defects', 'Not Covered in Warranty': 'If product physically damaged, will not be repaired/covered under warrant'}}]"
mouse,https://www.flipkart.com/zoook-jaguar-rechargeable-3-adj-dpi-autoshut-type-c-converter-wireless-optical-mouse/p/itm0c10b5336a0cb?pid=ACCGDKUJDT5ETAMS&lid=LSTACCGDKUJDT5ETAMSCCODPO&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_196&otracker=nmenu_sub_Electronics_0_Mouse&iid=8ff78b99-60d6-4d75-b208-b977def0eee6.ACCGDKUJDT5ETAMS.SEARCH&ssid=88zh6hqeeo0000001707121670533,"Zoook Jaguar / Rechargeable / 3 Adj. DPI / AutoShut / with Type C Converter Wireless Optical Mouse  (2.4GHz Wireless, Black Silver)",3.8,218 Ratings , 36 Reviews,₹649,"₹2,499",74% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Jaguar / Rechargeable / 3 Adj. DPI / AutoShut / with Type C Converter', 'System Requirements': 'MAC, Windows, iOS', 'Technology Used': 'WiFi', 'Sales Package': 'Mouse, Warranty Card, User Manual', 'Compatible Devices': 'Desktop, Laptop, Mobile, Tablet, DVR', 'Color': 'Black Silver'}}, {'Connectivity And Power Features': {'Wireless Frequency': '2.4 GHz', 'Effective Range': '10 m', 'USB Type': '2.0, Type C', 'Bluetooth': 'No'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'Warranty Service Type': 'Customer needs to contact 18001033544 or write support@zoook.co.in', 'Warranty Summary': '1 Year Manufacturing Warranty', 'Covered in Warranty': 'Only manufacturing defects', 'Not Covered in Warranty': 'If product physically damaged, will not be repaired/covered under warranty'}}]"
mouse,https://www.flipkart.com/lenovo-gy50z18986-wireless-optical-mouse/p/itm81a2b62238718?pid=ACCFYZ54GHVYCVWN&lid=LSTACCFYZ54GHVYCVWNCTM1TD&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_197&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_a73eyNRz4npceP4Xn8yrRV5rUgSbJYv7fykEyYqTM0FX7AhkoK-g9knK9XLDAHRmn-B436VFUVc0dX7JKyWobK8iqbiwhGf4dwbXVx7ZSks%3D&ssid=88zh6hqeeo0000001707121670533,"Lenovo GY50Z18986 Wireless Optical Mouse  (2.4GHz Wireless, Abyss Blue)",4.4,915 Ratings , 69 Reviews,₹974,"₹1,655",41% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'GY50Z18986', 'System Requirements': 'Windows 10, Windows 7', 'Sales Package': '1 Mouse, USB Receiver, Warranty Card, User Manual, AA Battery', 'Color': 'Abyss Blue'}}, {'Connectivity And Power Features': {'Number of Batteries': '1', 'Battery Type': 'AA', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '63 mm', 'Height': '37 mm', 'Depth': '106 mm', 'Weight': '65 g'}}, {'Warranty': {'Domestic Warranty': '1 Year'}}]"
mouse,https://www.flipkart.com/lenovo-530-wireless-optical-mouse/p/itma5303c25428b8?pid=ACCFYZ54NTDZVZFT&lid=LSTACCFYZ54NTDZVZFT4SGRAI&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_198&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_a73eyNRz4npceP4Xn8yrRV5rUgSbJYv7fykEyYqTM0F7qyW04ctnQdsrDV3Kc2txVmYKkE-ZV71I46g6Sx0rnvKSJvID5C-RdFfAlzwDiqI%3D&ssid=88zh6hqeeo0000001707121670533,"Lenovo 530 Wireless Optical Mouse  (2.4GHz Wireless, Cherry Red)",4.4,915 Ratings , 69 Reviews,₹974,"₹1,655",41% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': '530', 'System Requirements': 'Windows 10, Windows 7', 'Sales Package': '1 Mouse, USB Receiver, Warranty Card, User Manual, AA Battery', 'Color': 'Cherry Red'}}, {'Connectivity And Power Features': {'Number of Batteries': '1', 'Battery Type': 'AA', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '63 mm', 'Height': '37 mm', 'Depth': '106 mm', 'Weight': '65 g'}}, {'Warranty': {'Domestic Warranty': '1 Year'}}]"
mouse,https://www.flipkart.com/zebronics-zeb-pop-max1600-dpi-usb-nano-receiver-4-buttons-wireless-optical-mouse/p/itmdca9160590aa5?pid=ACCGP2C5YBAMKSV7&lid=LSTACCGP2C5YBAMKSV7UKH9UB&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_199&otracker=nmenu_sub_Electronics_0_Mouse&iid=8ff78b99-60d6-4d75-b208-b977def0eee6.ACCGP2C5YBAMKSV7.SEARCH&ssid=88zh6hqeeo0000001707121670533,"ZEBRONICS ZEB-POP max1600 DPI, USB Nano Receiver, 4 Buttons Wireless Optical Mouse  (2.4GHz Wireless, Black)",4,"2,683 Ratings ", 303 Reviews,₹349,₹799,56% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'ZEB-POP max1600 DPI, USB Nano Receiver, 4 Buttons', 'System Requirements': 'Desktop, Laptop, personal computer', 'Sales Package': 'Mouse - 1 unit, Nano Receiver - 1 Unit', 'Resolution': '800/1200/1600 DPI', 'Compatible Devices': 'Desktop, Computer, Laptop', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Wireless Frequency': '2.4 GHz', 'Effective Range': '10 m', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '98 mm', 'Height': '45 mm', 'Depth': '184 mm', 'Weight': '51 g'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'Warranty Service Type': '1 year carry into service center', 'Warranty Summary': '1 year carry into service center', 'Covered in Warranty': 'Manufacturing Defect', 'Not Covered in Warranty': 'Any Physical damage or Accessories'}}]"
mouse,https://www.flipkart.com/portronics-toad-iii-wireless-mouse-bluetooth-2-4-ghz-dual-connectivity-rechargeable-optical/p/itm30b493cd93f0e?pid=ACCGT5W7FANHQB9D&lid=LSTACCGT5W7FANHQB9DOVVXQB&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_5_200&otracker=nmenu_sub_Electronics_0_Mouse&iid=8ff78b99-60d6-4d75-b208-b977def0eee6.ACCGT5W7FANHQB9D.SEARCH&ssid=88zh6hqeeo0000001707121670533,"Portronics Toad III Wireless Mouse with Bluetooth & 2.4 GHz Dual Connectivity Rechargeable Wireless Optical Mouse  (2.4GHz Wireless, Bluetooth, Black)",4.2,42 Ratings , 5 Reviews,₹599,₹999,40% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Toad III Wireless Mouse with Bluetooth & 2.4 GHz Dual Connectivity Rechargeable', 'System Requirements': 'na', 'Sales Package': 'Wireless Mouse 1N, Nano Dongle 1N', 'Compatible Devices': 'Laptop, Desktop', 'Color': 'Black'}}, {'Connectivity And Power Features': {'Wireless Frequency': '2.4 GHz', 'Bluetooth Version': '5.3', 'Effective Range': '10 m', 'Other Features': 'Soft Silicone Grip, Bluetooth 5.3 & 2.4GHz Connection, Type C Charging Port, 300 mAh Battery, Adjustable DPI upto 1600, Works Over 30 Lacs Clicks', 'Bluetooth': 'Yes'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'Warranty Service Type': 'Off-Site', 'Warranty Summary': '1 Year Manufacturing Warranty', 'Covered in Warranty': 'Manufacturing Defects', 'Not Covered in Warranty': 'Physically Damage'}}]"
mouse,https://www.flipkart.com/arctic-fox-wired-usb-gaming-mouse-breathing-lights-dpi-upto-3600-optical/p/itmc55c4e88c6306?pid=ACCGEVGCGZU3UAYV&lid=LSTACCGEVGCGZU3UAYVREZRSV&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_6_201&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_6k3SzctbicRbrhcwId-9OEddhITebVCqZdkIm12lXol8UBM_X7-Vs0xrs09CIuFbCPYhzSmOh3wIopJr2PlOOA%3D%3D&ssid=b0fndeddu80000001707121799476,"Arctic Fox Wired USB Gaming Mouse with Breathing Lights and DPI Upto 3600 Wired Optical Gaming Mouse  (USB 3.0, Blue, Black)",4.3,"18,823 Ratings "," 2,183 Reviews",₹189,₹599,68% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 20% off (price inclusive of cashback/coupon) T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')","['Delivery by12 Feb, Monday|Free₹40?']","[{'General': {'Model Name': 'Wired USB Gaming Mouse with Breathing Lights and DPI Upto 3600', 'System Requirements': 'MAC, Windows and Android', 'Sales Package': '1 Optical Mouse', 'Lighting': 'Breathing LED light', 'Compatible Devices': 'MAC, Windows and Android', 'Color': 'Blue, Black'}}, {'Connectivity And Power Features': {'USB Type': 'USB 3.0', 'Bluetooth': 'No'}}, {'Dimensions': {'Width': '69 mm', 'Height': '123 mm', 'Depth': '39 mm', 'Weight': '108 g', 'Cable Length': '1.35 m'}}, {'Warranty': {'Domestic Warranty': '1 Year'}}]"
mouse,https://www.flipkart.com/logitech-m171-optical-tracking-ambidextrous-wireless-mouse/p/itm98943143a794e?pid=ACCEQAEUXGNER36C&lid=LSTACCEQAEUXGNER36CDYMQW1&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_6_202&otracker=nmenu_sub_Electronics_0_Mouse&iid=en_6k3SzctbicRbrhcwId-9OEddhITebVCqZdkIm12lXolAO5Vrw3LWVXLRAA6LXVcmzN3-wJwvF58n6cE4jR_YwvUFjCTyOHoHZs-Z5_PS_w0%3D&ssid=b0fndeddu80000001707121799476,"Logitech M171 / Optical Tracking, Ambidextrous Wireless Optical Mouse  (2.4GHz Wireless, Black, Grey)",4.5,"47,126 Ratings "," 5,321 Reviews",₹595,₹845,29% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 14% off (price inclusive of cashback/coupon) T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'M171 / Optical Tracking, Ambidextrous', 'System Requirements': 'Android, Windows, Mac', 'Sales Package': '1 Mouse, 1 Usb Adapter, User Manual', 'Controls': 'Left Click, Scroll Wheel, Right Click', 'Compatible Devices': 'Computer, MAC, Laptop', 'Color': 'Black, Grey', 'Part Number': '910-004655'}}, {'Connectivity And Power Features': {'Effective Range': '10 m', 'USB Type': '2', 'Battery Life': '1200', 'Number of Batteries': '1', 'Battery Type': 'AA', 'Surface Tracking': 'Yes', 'Other Features': 'Reliable 2.4Ghz wireless Strong, consistent wireless connection from distances up to 10-meters (33-feet) away. With virtually no delays or dropouts, you’ll work and play with confidence. Tested to 10 meters, the wireless range may vary slightly based on your computing conditions and environment.', 'Bluetooth': 'No'}}, {'Warranty': {'Domestic Warranty': '1 Year', 'International Warranty': '1 Year', 'Warranty Service Type': 'Customer Care (1800 572 4730) working days Mon to Fri. (9:00am to 6:00pm); Closed on Weekends and National Holidays', 'Warranty Summary': '1 Year From Logitech', 'Covered in Warranty': 'Manufacturing Defect', 'Not Covered in Warranty': 'Used & Damaged'}}]"
mouse,https://www.flipkart.com/zoook-infinite-vertical-mouse-6-buttons-ergonomic-high-precision-sensor-auto-turn-off-wireless-optical-mouse/p/itm2b10209398fc6?pid=ACCGHRDMB3VCKP64&lid=LSTACCGHRDMB3VCKP64GSCTYY&marketplace=FLIPKART&store=6bo%2Fai3%2F2ay&srno=b_6_203&otracker=nmenu_sub_Electronics_0_Mouse&iid=f6f1cf6c-fbcc-4121-a29d-43a8a88fbc97.ACCGHRDMB3VCKP64.SEARCH&ssid=b0fndeddu80000001707121799476,"Zoook Infinite Vertical Mouse,6 Buttons,Ergonomic High Precision Sensor, Auto Turn Off Wireless Optical Mouse  (2.4GHz Wireless, Red)",3.9,644 Ratings , 81 Reviews,₹899,"₹2,999",70% off,"('Bank Offer Flat ₹1,000 off on OneCard Credit Card and Credit EMI Transactions on orders of ₹10,000 and above T&C', 'Bank Offer 8% off on Yes Bank Credit Card EMI Transactions, up to ₹2,000 on orders of ₹10,000 and above T&C', 'Bank Offer Extra ₹750 off on OneCard Credit Card Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Special Price Get extra 5% off (price inclusive of cashback/coupon) T&C', 'Buy for 100 get ₹225 off your Next Buy T&C', 'Buy for 100 get ₹100 off your Next Buy T&C', 'Get No Cost EMI on IT and Gaming Accessories T&C', 'Bank Offer Extra ₹1,250 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹29,990 and above T&C', 'Bank Offer Extra ₹500 off on OneCard Credit Card Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer Extra ₹1,000 off on OneCard Credit Card EMI Transactions on a Net Cart Value of ₹49,990 and above T&C', 'Bank Offer 5% Cashback on Flipkart Axis Bank Card T&C', 'Buy for 100 get ₹200 off your Next Buy T&C', 'Buy for 100 get ₹30 off your Next Buy T&C', 'Buy for 100 get ₹300 off your Next Buy T&C')",,"[{'General': {'Model Name': 'Infinite Vertical Mouse,6 Buttons,Ergonomic High Precision Sensor, Auto Turn Off', 'System Requirements': 'systems Windows 2000/ XP/ 7/ 8/ 10/ Vista/ 98/ ME, Mac OS', 'Sales Package': 'Mouse, Warranty Card, User Manual', 'Color': 'Red'}}, {'Connectivity And Power Features': {'Bluetooth': 'No'}}]"
